date,year,month,doy,lon,lat,NDVI,EVI,NDWI,NDMI,LST_Day_C,LST_Night_C,LST_DTR,ET_mm8day,LE_MJm2day,PET_mm8day,ET_stress,GPP_gCm2_8day,PsnNet_gCm2_8day,rainfall_mm_8day,NDVI_lag1,NDVI_future
2024-03-13,2024,3,72,86.46489798076072,21.89220323863088,0.648777895855473,0.4298085046465784,-0.6132050948791266,0.133723054439167,32.93021463023033,22.49000000000001,9.100000000000025,24.200000000000003,0.0736,43.900000000000006,0.55125284738041,34.9,8.3,24.75203102233795,0.6983210912906611,0.6483935618508013
2024-03-21,2024,3,80,86.46489798076072,21.89220323863088,0.6940789473684211,0.4019813297771005,-0.6464194373401534,0.1940644562949223,31.98451469805814,21.650000000000038,9.339999999999977,21.9,0.0666,53.900000000000006,0.4063079777365491,29.500000000000004,-1.4,12.591859025450646,0.648777895855473,0.6872499384227255
2024-05-24,2024,5,144,86.46489798076072,21.89220323863088,0.8634879163945132,0.5103458925262507,-0.7519189438133251,0.3896736483195324,34.60342467218258,26.54088977693061,8.297191838460812,17.400000000000002,0.0528,54.400000000000006,0.3198529411764706,24.6,-6.0,63.023291824937225,0.6940789473684211,0.8488122784988678
2024-07-03,2024,7,184,86.46489798076072,21.89220323863088,0.8630865989356555,0.6355992589425681,-0.7456935630099729,0.4067579908675799,29.06404080769572,24.961376259090493,3.0200000000000387,34.300000000000004,0.1045,42.2,0.8127962085308057,59.7,20.6,25.65220135839916,0.8634879163945132,0.8563104789276186
2024-09-29,2024,9,272,86.46489798076072,21.89220323863088,0.818007662835249,0.520435524498253,-0.7312252964426876,0.3942213516160627,30.10754322189501,24.77000000000004,3.800000000000012,31.9,0.0973,39.5,0.8075949367088608,57.2,23.3,38.637944244754465,0.8630865989356555,0.8092524441220275
2024-10-15,2024,10,288,86.46489798076072,21.89220323863088,0.8893561954060175,0.5310640599644542,-0.7864790455796881,0.3664014974262985,29.07967860611464,24.33000000000004,3.1999999999999886,20.8,0.0634,41.0,0.5073170731707317,27.8,24.0,9.896234340738598,0.818007662835249,0.8687669689106016
2024-02-18,2024,2,48,86.46974404817585,21.89220323863088,0.6983210912906611,0.4883686798268145,-0.6365015166835186,0.1863661352391424,31.292561721134994,18.890000000000043,9.21999999999997,29.3,0.0894,40.900000000000006,0.7163814180929094,51.9,26.500000000000004,2.495963163277245,0.7688736867823113,0.6906706726717128
2024-03-13,2024,3,72,86.46974404817585,21.89220323863088,0.6415243101182655,0.4315770862800566,-0.6093790260242206,0.1681316626145502,32.92953263166458,22.49000000000001,9.100000000000025,24.3,0.0739,44.6,0.5448430493273543,34.0,6.4,24.712607968843294,0.6983210912906611,0.648844316169685
2024-03-21,2024,3,80,86.46974404817585,21.89220323863088,0.6735244519392917,0.3822741194486983,-0.6236910994764397,0.2034926024739267,31.9838155822406,21.65000000000004,9.339999999999977,20.6,0.0626,54.6,0.3772893772893773,29.0,0.2,12.629904617994695,0.6415243101182655,0.6599623369595632
2024-05-24,2024,5,144,86.46974404817585,21.89220323863088,0.8632478632478634,0.5084417596034696,-0.7553422112109013,0.3804188991719435,34.59401042097952,26.5366252376053,8.297579523854024,17.900000000000002,0.054,53.8,0.3327137546468401,24.9,-6.500000000000001,63.25294113848399,0.6735244519392917,0.8488626481034242
2024-07-03,2024,7,184,86.46974404817585,21.89220323863088,0.834245893479343,0.6029644553173118,-0.7223650385604112,0.3958333333333333,29.062102380729677,24.961376259090493,3.0200000000000387,33.1,0.1008,41.3,0.8014527845036319,59.00000000000001,22.3,25.597652315766513,0.8632478632478634,0.8278335121705523
2024-02-18,2024,2,48,86.47459011559098,21.89220323863088,0.7070631970260222,0.373894240220169,-0.6220416813846696,0.2268234036868822,31.299542062012087,18.890000000000043,9.21999999999997,29.3,0.0895,41.0,0.7146341463414634,51.8,26.4,2.4948334849508376,0.7501904036557501,0.6730276173243986
2024-03-13,2024,3,72,86.47459011559098,21.89220323863088,0.6415243101182655,0.4315770862800566,-0.6093790260242206,0.1681316626145502,32.92885063309882,22.49000000000001,9.100000000000025,24.3,0.0738,44.5,0.5460674157303371,34.1,6.3,24.673184915348653,0.7070631970260222,0.648844316169685
2024-03-21,2024,3,80,86.47459011559098,21.89220323863088,0.6735244519392917,0.3822741194486983,-0.6236910994764397,0.2034926024739267,31.98311646642305,21.650000000000038,9.339999999999977,20.6,0.0626,54.6,0.3772893772893773,29.0,0.2,12.667950210538741,0.6415243101182655,0.6599623369595632
