date,year,month,doy,lon,lat,NDVI,EVI,NDWI,NDMI,LST_Day_C,LST_Night_C,LST_DTR,ET_mm8day,LE_MJm2day,PET_mm8day,ET_stress,GPP_gCm2_8day,PsnNet_gCm2_8day,rainfall_mm_8day
2023-03-22,2023,3,80,86.31733633263728,21.784284767559708,0.8143418467583498,0.5696811434854315,-0.7367183826986367,0.19392372333548802,33.06340014282486,22.300830067255706,10.495797216625524,30.200000000000003,0.0918,46.400000000000006,0.6508620689655172,36.00000000000001,0.2,5.14394162878876
2023-03-22,2023,3,80,86.32217874353215,21.784284767559708,0.804953560371517,0.5421937995273182,-0.7257030093734584,0.14257716805487503,33.056327998608914,22.30083006725571,10.495797216625524,29.5,0.0896,46.800000000000004,0.6303418803418803,35.50000000000001,1.1,5.17441755160187
2023-03-22,2023,3,80,86.32702115442704,21.784284767559708,0.6432217810550198,0.3991973809272362,-0.627071047458579,0.0676248387691174,33.049255854392925,22.300830067255706,10.495797216625526,28.8,0.08750000000000001,46.900000000000006,0.6140724946695095,35.50000000000001,2.9000000000000004,5.204893474415159
2023-03-22,2023,3,80,86.3318635653219,21.784284767559708,0.647162599235519,0.39427486385783894,-0.6181398035817447,0.05261180007515976,33.042183710177,22.30083006725571,10.495797216625524,6.7,0.0205,46.7,0.14346895074946467,6.9,-37.6,5.2353693972281805
2023-03-22,2023,3,80,86.33670597621679,21.784284767559708,0.6567675613934896,0.40120011163829195,-0.6371331828442437,0.07206208425720627,33.035111565961,22.300830067255706,10.495797216625524,28.900000000000002,0.0877,47.5,0.608421052631579,35.50000000000001,2.9000000000000004,5.2658453200414685
2023-03-22,2023,3,80,86.34154838711167,21.784284767559708,0.6351931330472103,0.29133858267716534,-0.6116751269035533,0.11338398597311514,33.028039421745035,22.300830067255706,10.495797216625526,28.8,0.08750000000000001,47.2,0.6101694915254237,35.50000000000001,2.9000000000000004,5.296321242854669
2023-03-22,2023,3,80,86.34639079800654,21.784284767559708,0.59227903826617,0.3345959595959596,-0.5778523489932886,0.13629772837119383,33.02096727752909,22.300830067255706,10.495797216625524,28.6,0.08700000000000001,46.800000000000004,0.611111111111111,35.50000000000001,2.9000000000000004,5.326797165667779
2023-03-22,2023,3,80,86.35123320890143,21.784284767559708,0.6918583424607521,0.3607737120664052,-0.6621233859397417,0.15965965965965961,33.01389513331309,22.300830067255706,10.495797216625524,28.6,0.0869,46.800000000000004,0.611111111111111,35.50000000000001,2.9000000000000004,5.357273088481068
2023-03-22,2023,3,80,86.35607561979629,21.784284767559708,0.7203774903879762,0.3884721227428658,-0.6792903445922892,0.17610513739546002,33.00682298909717,22.300830067255706,10.495797216625522,28.6,0.0869,46.7,0.6124197002141327,35.50000000000001,2.9000000000000004,5.387749011294089
2023-03-22,2023,3,80,86.36091803069117,21.784284767559708,0.7047438330170779,0.3607226107226108,-0.661857195708472,0.16675324675324676,32.99975084488119,22.300830067255706,10.495797216625524,30.0,0.0912,47.0,0.6382978723404256,35.8,0.9000000000000001,5.418224934107289
2023-03-22,2023,3,80,86.36576044158606,21.784284767559708,0.6642166344294005,0.32735938989513824,-0.6463834672789895,0.08718726307808945,32.9926787006652,22.300830067255703,10.495797216625524,28.900000000000002,0.0877,46.900000000000006,0.6162046908315565,35.50000000000001,2.3,5.448700856920578
2023-03-22,2023,3,80,86.37060285248093,21.784284767559708,0.6623008849557522,0.35195635816403315,-0.647719298245614,0.1080698442661633,32.985606556449255,22.300830067255706,10.495797216625524,28.8,0.0874,46.800000000000004,0.6153846153846153,35.50000000000001,2.3,5.479176779733689
2023-03-22,2023,3,80,86.37544526337582,21.784284767559708,0.6623008849557522,0.35195635816403315,-0.647719298245614,0.1080698442661633,32.978534412233266,22.300830067255706,10.495797216625524,30.0,0.0913,46.6,0.6437768240343348,35.8,0.1,5.509652702546978
2023-03-22,2023,3,80,86.38028767427068,21.784284767559708,0.7483399734395751,0.42992294193942177,-0.6840422129836905,0.20420763777726963,32.97146226801734,22.30083006725571,10.495797216625524,29.6,0.0898,46.300000000000004,0.6393088552915767,35.8,1.7000000000000002,5.540128625359999
2023-03-22,2023,3,80,86.38513008516556,21.784284767559708,0.7662244532090354,0.4159529741513546,-0.6922019924424596,0.2486692015209126,32.964390123801365,22.30083006725571,10.495797216625524,29.900000000000002,0.091,46.1,0.648590021691974,35.8,0.1,5.570604548173199
2023-03-22,2023,3,80,86.38997249606045,21.784284767559708,0.6885186526620789,0.35858452484249437,-0.6590747330960853,0.14068999265965254,32.957317979585376,22.30083006725571,10.495797216625526,29.3,0.0889,46.6,0.628755364806867,35.50000000000001,0.9000000000000001,5.601080470986488
2023-03-22,2023,3,80,86.39481490695532,21.784284767559708,0.7325626204238921,0.3739181746656176,-0.6991685563114134,0.24027586206896545,32.950245835369415,22.300830067255706,10.495797216625524,29.700000000000003,0.0902,46.400000000000006,0.6400862068965517,35.9,1.6,5.631556393799597
2023-03-22,2023,3,80,86.3996573178502,21.784284767559708,0.7325626204238921,0.3739181746656176,-0.6991685563114134,0.24027586206896545,32.94317369115346,22.30083006725571,10.495797216625526,31.5,0.0956,46.900000000000006,0.6716417910447761,35.9,-2.8,5.662032316612798
2023-03-22,2023,3,80,86.40449972874508,21.784284767559708,0.7708248679398618,0.37763267906198983,-0.7245745943806885,0.24053515513805857,32.93610154693748,22.300830067255706,10.495797216625524,29.700000000000003,0.09040000000000001,46.400000000000006,0.6400862068965517,35.9,1.5,5.692508239425997
2023-03-22,2023,3,80,86.40934213963995,21.784284767559708,0.7660910518053375,0.3906187464980389,-0.7149390243902438,0.2864493996569468,32.92902940272154,22.300830067255706,10.495797216625524,30.200000000000003,0.0916,46.2,0.6536796536796537,35.9,0.2,5.722984162239107
2023-03-22,2023,3,80,86.41418455053483,21.784284767559708,0.7660910518053375,0.3906187464980389,-0.7149390243902438,0.2864493996569468,32.92195725850557,22.300830067255706,10.495797216625526,30.200000000000003,0.0918,46.300000000000004,0.652267818574514,35.9,0.2,5.753460085052308
2023-03-22,2023,3,80,86.41902696142971,21.784284767559708,0.789890519450268,0.5858470681731801,-0.6940035273368607,0.27260682345147397,32.91488511428959,22.300830067255706,10.495797216625524,30.3,0.0921,46.400000000000006,0.6530172413793103,35.9,0.2,5.783936007865507
2023-03-22,2023,3,80,86.42386937232459,21.784284767559708,0.7727272727272728,0.5601032573621821,-0.6854533303631098,0.24399868464320945,32.90781297007362,22.300830067255706,10.495797216625524,30.3,0.0921,46.2,0.6558441558441558,35.9,0.2,5.814411930678707
2023-03-22,2023,3,80,86.42871178321946,21.784284767559708,0.7352352352352353,0.5127936607672706,-0.664026877849772,0.1907951227889404,32.90074082585768,22.300830067255706,10.495797216625526,29.700000000000003,0.0903,45.800000000000004,0.648471615720524,35.9,1.4,5.844887853491818
2023-03-22,2023,3,80,86.43355419411434,21.784284767559708,0.7038137691926696,0.49201897441224335,-0.6566337587286301,0.1304633585277687,32.89366868164171,22.300830067255706,10.495797216625524,29.8,0.0906,45.900000000000006,0.6492374727668845,35.9,1.4,5.875363776305017
2023-03-22,2023,3,80,86.43839660500922,21.784284767559708,0.7038137691926696,0.49201897441224335,-0.6566337587286301,0.1304633585277687,32.88659653742573,22.300830067255706,10.495797216625524,29.700000000000003,0.0902,45.6,0.6513157894736843,35.9,1.3000000000000003,5.905839699118217
2023-03-22,2023,3,80,86.4432390159041,21.784284767559708,0.6740304369170348,0.46815330060010907,-0.6465475615644617,0.11638566050090031,32.87952439320976,22.300830067255706,10.495797216625522,12.4,0.0375,49.7,0.24949698189134809,17.5,-0.4,5.936315621931416
2023-03-22,2023,3,80,86.44808142679898,21.784284767559708,0.6149700598802395,0.3706243233489715,-0.5977488151658767,0.15133404482390606,32.872452248993795,22.30083006725571,10.495797216625526,6.6000000000000005,0.020200000000000003,45.0,0.14666666666666667,7.0,-40.5,5.966791544744616
2023-03-22,2023,3,80,86.2565222313311,21.77978816459841,0.6995515695067265,0.41077339753235026,-0.6498756218905473,0.17311518903382717,33.14864127403391,22.307934699934556,10.482577203919313,30.200000000000003,0.09190000000000001,46.5,0.6494623655913979,36.1,0.30000000000000004,4.791118531733447
2023-03-22,2023,3,80,86.26136449036343,21.77978816459841,0.6778269109286166,0.39863283426830626,-0.6507147296457427,0.11643547709121481,33.1415188365852,22.307934699934556,10.482577203919313,30.3,0.09190000000000001,46.5,0.6516129032258065,36.1,0.30000000000000004,4.821784962968956
2023-03-22,2023,3,80,86.26620674939575,21.77978816459841,0.7206703910614525,0.4324183396029648,-0.6718938480096501,0.18385650224215241,33.1343963991365,22.307934699934556,10.48257720391931,30.200000000000003,0.0918,46.300000000000004,0.652267818574514,36.1,0.30000000000000004,4.852451394204374
2023-03-22,2023,3,80,86.27104900842805,21.77978816459841,0.756318169725991,0.515353659862959,-0.6850433894844307,0.2407442210110881,33.127273961687834,22.307934699934552,10.48257720391931,30.200000000000003,0.0917,46.0,0.6565217391304349,36.1,0.30000000000000004,4.883117825439704
