date,year,month,doy,lon,lat,NDVI,EVI,NDWI,NDMI,LST_Day_C,LST_Night_C,LST_DTR,ET_mm8day,LE_MJm2day,PET_mm8day,ET_stress,GPP_gCm2_8day,PsnNet_gCm2_8day,rainfall_mm_8day
2021-01-01,2021,1,0,86.44506086051338,22.018998095194842,0.799514955537591,0.3953943949146444,-0.7156069364161851,0.29985401459854016,27.07307891127168,13.490000000000009,13.740000000000009,13.8,0.042300000000000004,30.0,0.46,40.400000000000006,28.7,0.014249519739672135
2021-01-01,2021,1,0,86.44991125308906,22.018998095194842,0.799514955537591,0.3953943949146444,-0.7156069364161851,0.29985401459854016,27.076852415807302,13.490000000000009,13.740000000000007,16.0,0.049,29.6,0.5405405405405405,34.5,18.9,0.012991477378650277
2021-01-01,2021,1,0,86.45476164566475,22.018998095194842,0.7954378219278881,0.42515535278848426,-0.7298830202056009,0.2842105263157895,27.080625920342932,13.490000000000009,13.740000000000009,15.700000000000001,0.0482,28.8,0.545138888888889,43.1,28.7,0.011733435017624732
2021-01-01,2021,1,0,86.29681042066677,22.014501492233542,0.8269976726144297,0.4142057817842711,-0.7706766917293233,0.2610441767068273,26.95911614373728,13.49000000000001,13.740000000000009,21.6,0.06620000000000001,29.5,0.7322033898305085,53.1,35.6,0.05312867488562225
2021-01-01,2021,1,0,86.44231758021152,22.014501492233542,0.7719982661465107,0.366626868129606,-0.70546516478932,0.30565314595975723,27.072042886383244,13.49000000000001,13.740000000000009,13.9,0.0425,30.3,0.45874587458745875,32.5,19.5,0.01508241976588839
2021-01-01,2021,1,0,86.447167818863,22.014501492233542,0.7870020964360587,0.3758510212254706,-0.7199354317998385,0.2841217234106659,27.075807111138094,13.490000000000009,13.740000000000009,13.8,0.0422,30.0,0.46,32.5,19.5,0.013814211261902586
2021-01-01,2021,1,0,86.4520180575145,22.014501492233542,0.8012069577564785,0.4395497390356003,-0.7370763437179049,0.28163677696387984,27.079571335892965,13.490000000000009,13.740000000000009,21.5,0.066,29.200000000000003,0.7363013698630136,37.6,10.6,0.012546002757909352
2021-01-01,2021,1,0,86.456868296166,22.014501492233542,0.7931034482758622,0.40627977135598603,-0.7242921013412816,0.2791597567716971,27.08333556064784,13.490000000000009,13.740000000000009,13.100000000000001,0.04,29.6,0.4425675675675676,40.0,29.0,0.011277794253916118
2021-01-01,2021,1,0,86.46171853481748,22.014501492233542,0.771214953271028,0.4107925129430505,-0.7080028839221342,0.2504618632884666,27.0870997854027,13.490000000000009,13.740000000000009,12.3,0.0378,30.0,0.41000000000000003,31.3,20.3,0.0100095857499266
2021-01-01,2021,1,0,86.29407246338974,22.010004889272246,0.8442492012779553,0.4188958903023819,-0.7741067998463311,0.29355742296918763,26.958369402645438,13.490000000000009,13.740000000000009,19.200000000000003,0.0587,29.5,0.6508474576271187,36.4,14.9,0.05427789890643444
