lon,lat,zone,moisture_composite,mean_NDWI,mean_NDMI,mean_NDVI,mean_EVI,mean_LST,n_obs
86.40945139025547,21.74426032773182,Wet,0.5679326738956086,-0.7296823683962986,0.2754468740297252,0.8019647011375804,0.43847338119622203,27.379575422799903,149
86.40945329379997,21.96054225669796,Wet,0.5793788612659863,-0.7181313890302341,0.2666961715606023,0.7675183575929446,0.4065671862619426,25.41052732917795,99
86.40949433440612,21.816650961936396,Dry,0.5232501097897744,-0.7526686616044319,0.2773963716166893,0.8166132130605999,0.39112634377936734,25.58125145376986,95
86.40950769858352,21.631400266875545,Wet,0.6576301420273738,-0.6505384525068504,0.2234470885164611,0.71295072049787,0.4431905037625188,33.80304722377028,361
86.40952957530291,21.66376646125223,Dry,0.5594517741590993,-0.7353114717124644,0.27766197238371426,0.8027223864786927,0.41840135029019554,25.735561675217298,93
86.40953347351527,21.968645488972964,Wet,0.6466525465499491,-0.6476380509264513,0.21147085817242867,0.7014367795397742,0.4011484354686226,33.8328713509359,396
86.40954635697165,21.67186969352724,Wet,0.6342396484436374,-0.6762431886151393,0.24438945544710897,0.745258436116894,0.4644451711279592,33.721986206596455,380
86.40960273467215,21.70423588790392,Wet,0.6127475034897557,-0.7308000898025888,0.30871378096265656,0.8059204670790503,0.42798462130908616,25.693856739412134,93
86.4096103491852,21.784729754383505,Dry,0.548897340905292,-0.7462687492401011,0.28617712321549527,0.811103007493811,0.41795265894343814,27.22196477554393,145
86.40962815843886,21.712339120178925,Wet,0.6694977250589536,-0.6966339798761604,0.2989931618590146,0.7800163714429159,0.5088269721840121,33.885259466151545,370
86.40971865869702,21.929066035968862,Wet,0.5888948751669609,-0.7226183484336958,0.2799524030981488,0.7880199546698241,0.3825142672627868,25.43533073690329,93
86.40971905660906,21.74470531455561,Wet,0.5826347813906769,-0.7347945166259937,0.2932753571626078,0.8074709722402088,0.4319633707252806,25.68602156848996,97
86.40975312737103,21.752808546830614,Wet,0.6406137604512296,-0.6645804253368491,0.23189510065556349,0.7260646350728,0.4460063065489987,33.69411976937554,392
86.40977383410227,21.631845253699343,Wet,0.5792628528857622,-0.714390180602676,0.2611627917086692,0.781043668600623,0.4361930265608246,27.423440974777744,154
86.40979212270263,21.93716926824387,Wet,0.7028464242910875,-0.6187532198921692,0.20905305886872827,0.6655892844787482,0.3915789853964516,33.93202329309651,392
86.40980419120206,21.969090475796765,Wet,0.5947675729641718,-0.7196397051873068,0.2797580778011761,0.7864951765423119,0.37278139272967237,27.16912279343201,157
86.40981304132416,21.67231468035104,Dry,0.5514457298302106,-0.7258336267096326,0.25819930354174353,0.7903751287878633,0.4130175365455331,27.364750003206773,150
86.40987856560757,21.7851747412073,Wet,0.5686631371568309,-0.7507391903136452,0.3066453926859932,0.8157609002206699,0.4045402733266049,25.620604197385664,90
86.40989539206714,21.71278410700273,Wet,0.5955200027020507,-0.7419904022150048,0.31285746705577583,0.8148382904955784,0.47104648555685663,27.315076573812036,153
86.4099212882892,21.793277973482308,Wet,0.6213685101462546,-0.6702222900185179,0.22652941346460964,0.7276744884945905,0.4439517217524738,33.83513052915596,386
86.41002091071884,21.753253533654416,Others,0.56630786459266,-0.730836220784349,0.2759811259813382,0.7988460463456667,0.43583634130359333,27.09685102109903,48
86.41002091071886,21.753253533654416,Dry,0.560716607790079,-0.7304253088025667,0.27143507088936975,0.7957807579349815,0.4244715691657822,27.51772468097311,100
86.4100399764725,21.632290240523137,Wet,0.5919470847333089,-0.7178474625980791,0.2751553227039201,0.7860113480376788,0.43121364520940864,25.82232416732674,92
86.41005007003086,21.640393472798145,Wet,0.6630418292361318,-0.6616830301109696,0.2435068716346257,0.7255722730537814,0.4607794967083728,33.8200716756746,363
86.4100624126213,21.93761425506767,Wet,0.598360226047392,-0.7182641142368478,0.2802899726200505,0.7848097447027171,0.4014109980393961,27.186279304331016,160
86.41007491579727,21.96953546262056,Wet,0.5993255590799005,-0.7284121911954715,0.29575868802505156,0.7970025694410805,0.3594475856805188,25.398128900259167,95
86.4100797325349,21.67275966717483,Dry,0.5597059218593397,-0.7324136138225213,0.2736187975521335,0.7984009402198636,0.4018314738654299,25.75661106296816,97
86.41009846447155,21.68086289944983,Wet,0.6657901032295515,-0.694339396870969,0.2930321286234195,0.7752988500471486,0.5063701814163605,33.78629355526699,375
86.41015705435741,21.977638694895564,Wet,0.6188055104070591,-0.6146376789776539,0.1437251946876644,0.6366621821320146,0.35834633993573467,33.408403275109926,141
86.41015705435743,21.977638694895564,Wet,0.6166275802689568,-0.605760500914475,0.1292522970955413,0.6238762814186469,0.3519505688257918,33.7334186132272,286
86.41016263256047,21.71322909382652,Wet,0.6079559601151909,-0.742807444283229,0.32282751145173877,0.8140880186591846,0.4633247225965003,25.72134290186046,95
86.41018962180198,21.793722960306106,Dry,0.5413049118582295,-0.736375987412854,0.2664018634283174,0.7952864508326893,0.43897319459098316,27.29104183088167,155
86.41019000775175,21.721332326101525,Wet,0.6382469369980115,-0.6682780121472465,0.23561209609006478,0.7283223468671187,0.45969865268258997,33.846089370416536,375
86.41028870093851,21.753698520478206,Wet,0.5699445477652556,-0.7392017251063744,0.2907382867379703,0.8054877258255525,0.4220005764204363,25.616042048943378,93
86.4103163291308,21.640838459621943,Wet,0.5745000424016236,-0.7262871990299496,0.2751360313946389,0.7945858900593726,0.4492256184455286,27.596839394544418,103
86.41031632913081,21.640838459621943,Wet,0.5955168341141326,-0.7195083433759255,0.28009562559725243,0.7879769507250046,0.44670116834494317,26.980695173975516,50
86.41032472428783,21.76180175275321,Wet,0.6553292521338867,-0.6663218133627347,0.24482134860248472,0.7320181295673024,0.449120335312743,33.83696019707655,379
86.41033270944303,21.938059241891462,Wet,0.592265196874352,-0.7316151425067623,0.29544139914623896,0.8021450842657629,0.4028289712278521,25.456842147476625,99
86.41034659262776,21.90613803433858,Dry,0.5606986438265407,-0.7169262439323766,0.2517523029466754,0.7780473594252924,0.39794636307546405,27.237024368775753,155
86.4103652725072,21.68130788627364,Dry,0.5628033872280646,-0.7384129594154635,0.28454744833259565,0.8087866971720491,0.4595618515171719,27.3693417923969,153
86.41040813137896,21.94616247416647,Wet,0.6738546361292939,-0.628152335093228,0.20228139932283154,0.6712710575861054,0.3869571348367153,34.028304131980036,381
86.41042789648425,21.97808368171936,Dry,0.5437486021969552,-0.6824772525261185,0.1895888160674794,0.7145019246561538,0.3529058586096265,27.121665917692116,165
86.41045736516553,21.72177731292532,Dry,0.5577933935864029,-0.7199090447581858,0.2540476352718756,0.7771003545469106,0.43034273132174444,27.41218559917001,152
86.41045796219345,21.7941679471299,Dry,0.5547557320147266,-0.7442138671532449,0.2873187510639279,0.8071381294731361,0.4331024020861829,25.67692894082486,68
86.41045796219346,21.7941679471299,Dry,0.5592330880306968,-0.7427510261088524,0.28834808956064684,0.8068320746553332,0.4321598047885248,25.579380586083992,28
86.4105026386313,21.802271179404904,Wet,0.6215837030065425,-0.6600699069393752,0.21188784719505632,0.7123936588626788,0.4233741914507288,33.86470821874888,382
86.41058259508377,21.641283446445737,Wet,0.6013682263957685,-0.726773383689767,0.29481278449582393,0.7983064033476466,0.4425399456579659,25.807455645285774,91
86.41059263152385,21.762246739577016,Dry,0.5625672715162311,-0.7383102033273213,0.2842310256904836,0.8049563110367833,0.4275425682438559,27.396527067088908,155
86.41059463803026,21.64938667872074,Wet,0.6487648589911523,-0.6750533314354996,0.2529101220221692,0.7449904920462248,0.4858403466814184,33.84483121977676,367
86.41061646194416,21.90658302116237,Dry,0.5581242090680426,-0.7262737542578146,0.26355548363800974,0.7907666380154855,0.3955970959787881,25.433747398726283,97
86.41063208740265,21.681752873097423,Wet,0.5679487832202604,-0.7443061114958243,0.2967671511427867,0.815804784075443,0.4568253228073811,25.703152457352434,93
86.41065276987938,21.68985610537243,Wet,0.6388347151849195,-0.6961129380429251,0.2765865581720238,0.7719854801798686,0.5099818184794291,33.69639142387427,379
86.41067854565699,21.94660746099027,Wet,0.6113841870613509,-0.7186440230080875,0.2900381675538546,0.7797880233251646,0.3955542745039846,27.15014086310577,160
86.41068517020263,21.914686253437377,Wet,0.6618709064089864,-0.6405879928049216,0.2119417134504749,0.6879090900279781,0.40927216808898575,33.80404016428862,395
86.41069874552109,21.978528668543152,Dry,0.5352672984343024,-0.691567901559765,0.1968476008952486,0.7280310864433974,0.3480514017361623,25.395678123907143,100
86.41072377546921,21.842740606056594,Wet,0.6062753085198707,-0.6530480897405008,0.1908486762663838,0.6976150641661995,0.40414572231862617,33.8088259787104,392
86.41072472944592,21.72222229974912,Dry,0.5621609515497448,-0.7324680433514977,0.2754313029917548,0.7932953179695524,0.43763656283365593,25.716977315222803,94
86.41075405633535,21.73032553202412,Wet,0.6443750154242525,-0.6756364251224397,0.2506606464038896,0.7467167509698435,0.46363432412374656,33.84899226685537,378
86.41077109613543,21.802716166228706,Dry,0.5231836959236874,-0.7309178199278146,0.24565536940586555,0.7867601471120915,0.4153434559189576,27.314962412760313,145
86.41078284320845,21.98663190081816,Wet,0.6551531164715105,-0.6113064241259759,0.1645316385737773,0.6398361854879338,0.36468884584810574,33.50905796319056,441
86.41086054563331,21.762691726400806,Wet,0.5689161066558448,-0.7443430326564692,0.2975038584098629,0.8133368433166144,0.4123490989718171,25.569540109508626,96
86.41086102073487,21.649831665544543,Dry,0.5646557278176372,-0.7292223942950546,0.27246317779775,0.7977987711228316,0.4704040646648499,27.41725919644851,154
86.41089852184494,21.77079495867581,Wet,0.6589220542684697,-0.6603157168581465,0.23860603374620473,0.7215809268748185,0.4388663712289013,33.83778053873941,382
86.41091970162176,21.69030109219623,Dry,0.546763943285907,-0.7393889672083745,0.2746461588411226,0.8091556443175449,0.4687947209617757,27.342474538540245,152
86.41094896683968,21.947052447814063,Wet,0.6060706422670186,-0.7321931848245654,0.3060300130166136,0.7973128637566251,0.3917977795382235,25.441337053585055,98
86.41095515690022,21.91513124026117,Dry,0.5579554114996881,-0.7256275761363392,0.26249474170336434,0.7845946600268182,0.40043930743870043,27.2396965858405,148
86.41099278368898,21.843185592880392,Dry,0.5292674794003984,-0.7303551978584757,0.2491305572338168,0.7917016627403574,0.39829375731654115,27.220193932894105,157
86.41102153755828,21.730770518847923,Dry,0.5601047136604013,-0.7298106272320615,0.2701074081269857,0.7985634766622406,0.4183653589474572,27.365934436402025,151
86.41102634698724,21.955155680089067,Wet,0.624841700732441,-0.5880531182753862,0.10924906258853927,0.5885429863402167,0.33980500348692944,33.66587110618104,417
86.41103956051982,21.803161153052496,Dry,0.5256000534453542,-0.7452164476402356,0.2681964257790794,0.8057501632897742,0.4152475354017482,25.5817687915576,95
86.41105380979954,21.98707688764196,Wet,0.5845333397294104,-0.6940209357509429,0.2352027030276361,0.7378560429960056,0.3637666895450264,27.11965424898968,165
86.41108619099025,21.8112643853275,Wet,0.6139992676291653,-0.6454220926838821,0.1851894330793483,0.6831421313388887,0.4014320496859659,33.83694897311465,387
86.41112741029407,21.650276652368333,Others,0.5673241916245672,-0.7307625228530722,0.27659124066334057,0.7957915408198731,0.43751023926801164,25.82458744420281,96
86.4111414028999,21.65837988464334,Wet,0.6441389240990412,-0.682632746408009,0.2606886213041921,0.7574387280619264,0.484764978408024,33.80093749210302,371
86.41116655299294,21.77123994549961,Dry,0.5386794215810522,-0.7474936877237688,0.2807484224090818,0.8113723822146242,0.4561951648790668,27.35009627195671,149
86.41118664022548,21.690746079020023,Dry,0.5607959279064899,-0.7417608299831016,0.2880085594316045,0.8125101762548097,0.4674135173301384,25.761171181241355,94
86.41120927351487,21.698849311295028,Wet,0.6171291039861528,-0.6824339822716169,0.2413306895885728,0.7493155217389136,0.470732009168128,33.804364162223735,374
86.41122515049713,21.91557622708497,Dry,0.5594944200654995,-0.7360666152074943,0.2787924324602785,0.7981818524283195,0.39644254788806466,25.447582233178608,98
86.41126179879588,21.843630579704183,Dry,0.5291737366324429,-0.7380012208612531,0.26020573607071484,0.8005247980872823,0.39582361238472713,25.56202058047895,100
86.41128902564935,21.731215505671717,Wet,0.5737683856939748,-0.7319064337876731,0.282807534858802,0.8003797956070554,0.40829657524699003,25.671787975373594,92
